N,P,K,temperature,humidity,ph,rainfall,label,label_encoded,dataset_type
-0.9022073588663975,-0.7182810201734121,-1.3694081604984818,0.8095673539337053,1.037897447016885,1.282346613563857,-0.013062939484907707,14,14,train
-0.2692678664161683,1.370594017444258,-0.6469539565078565,0.37395356092799376,-0.07765045415357774,1.8849182116711372,-0.6210955380249817,1,1,train
1.7614130051949834,0.34837857350369605,-0.8275675075055128,-0.5291535836015063,0.3071842597055259,2.181316718989058,-0.4075224247842846,5,5,train
-1.2714220627956978,-1.6516081646408816,-1.309203643499263,-0.3262592625283594,0.9992379616379977,0.15819812576859385,0.3475917618731969,14,14,train
-1.4032844570561622,-0.6738368704368659,-0.22552233751332504,0.631234441755499,-0.8114898783190748,-0.08698475953021965,-0.18699529699501716,10,10,train
0.759258808815454,-0.9849459185926891,1.3397951044663632,0.28558376435997684,0.6236679823430061,-0.044236715351305175,-1.096988906122502,19,19,train
-0.45387521838081846,-1.5627198651677894,-0.04490878651566869,0.7828594308750351,1.1214301217661713,-0.48267572915681006,2.3146148202558874,3,3,train
-0.6648550491975616,1.326149867707712,2.543885444450739,-1.4653422114222336,-2.254795164905753,0.8402089943454845,-0.248306661241136,2,2,train
1.444943258969869,-1.5627198651677894,1.2193860704679256,0.2667790084210162,0.7974529411768598,0.0858589886466042,-1.0571174638016931,19,19,train
1.3921983012656831,-1.473831565694697,0.7979544514733943,0.9295183312231494,1.0532138765860144,0.0976410568738817,-1.4099081629190973,13,13,train
1.5504331743782405,-0.7627251699099582,0.9183634854718318,0.7621751543263806,1.0032956949602403,-0.4746833855900739,-1.4695533567038994,13,13,train
0.8911212030759185,0.3928227232402422,0.6775454174749567,0.005835636793581361,0.6232372788644349,-0.5057224013285152,2.511666023479751,18,18,train
1.7086680474907978,-1.7849406138505202,1.3397951044663632,0.9574587038840213,1.0833515302870693,-0.47727493279895145,-1.4238333622972335,13,13,train
-1.1131871896831405,-0.7182810201734121,-1.1887946095008255,-0.7835874752508771,0.9608732978137781,1.5848900261497265,0.3153945623734712,14,14,train
-1.2450495839436049,0.7928200708691577,-0.526544922509419,-0.6636034574820384,-2.019815028656211,-0.9332903938185394,0.11936844232347289,7,7,train
-1.007697274274769,1.2372615682346195,-0.8275675075055128,-1.7560760347855906,-1.5441806276792964,-2.6602768106469714,1.1789796826694057,16,16,train
-0.9022073588663975,1.0150408195518885,-0.9479765415039504,1.0610367839595143,-0.4263434512912062,0.12550637735005835,-0.5674453700556067,1,1,train
-0.5857376126412829,-0.8960576191195967,0.13570476448198765,-1.8324901874476744,0.70384432278398,-0.8828632265569312,0.10550995148248313,17,17,train
0.09994683751313203,1.5039264666538965,-0.9479765415039504,0.3698792762217107,-0.16205104775212736,0.8063186435432594,-0.7469886056398815,1,1,train
-0.7176000069017473,-0.6738368704368659,-1.6704307454945757,1.6866406156281033,0.9175165159133876,1.7109340429800561,0.22615214899462177,14,14,train
-0.9022073588663975,0.6594876216595192,-0.6469539565078565,0.948325884468999,-1.1867697443185994,0.5634622904933938,1.6301155933850446,16,16,train
-0.6912275280496544,-1.6960523143774278,-1.4296126774977007,2.1378445606415,0.9875691645764507,0.34906281476213913,0.26880982958525323,14,14,train
-1.1131871896831405,0.9705966698153424,-0.5867494395086377,-0.019794427589317765,-0.2924272629220613,0.13477762957197137,-1.0678979726876974,8,8,train
-1.1923046262394192,-0.451616121754135,-0.7673629905062941,0.4101705146977723,0.49504792312326673,0.6182135572286079,-1.1626185353733152,12,12,train
1.6822955686387049,-1.3404991164850584,0.7377499344741755,-0.3601908237915121,0.6375068055148979,0.06565053010823102,-1.019927390624608,19,19,train
-1.1395596685352334,-0.40717197201758887,-0.10511330351488747,0.5318842479038296,-0.7945402282253474,-0.02633039737545576,-0.023195240502840837,10,10,train
1.4976882166740548,-0.22939537307140417,-0.4663404055102002,-0.2952569678571636,0.6482628093047692,-0.4497825438434016,-0.20090246857012473,5,5,train
0.17906427406941067,0.615043471922973,-0.9479765415039504,-0.5711951273304702,-0.46480985873746444,-0.027810160665704162,0.06741683492017125,9,9,train
0.7065138511112683,-1.740496464113974,1.3397951044663632,-0.1979017232451698,0.7110309436471357,-0.5634600418202165,-0.9494254083642846,19,19,train
-0.5329926549370971,0.7483759211326116,1.3397951044663632,0.4512044068577815,0.9254298219820845,0.13525685585390523,2.6140867896790705,15,15,train
1.0757285550405686,-1.3849432662216046,1.0387725194702693,0.22198476786636945,0.6424442073567935,0.09864108072898913,-0.8614474603472518,19,19,train
1.444943258969869,-0.9849459185926891,-0.4663404055102002,-0.1430135500342432,-0.05698310368136789,0.7557243691893414,1.7818701458543864,4,4,train
0.8647487242238255,-0.05161877412521949,0.6173409004757379,-0.44206679518929703,0.7517505894249427,0.331371013941726,1.4506393051849875,6,6,train
-0.8494624011622117,0.4372668729767884,-0.7673629905062941,1.9840905898763708,0.008409462742295764,1.3676834200482086,-0.7690212166524802,1,1,train
0.5219064991466181,-0.451616121754135,0.43672734947808156,0.1877489453142806,0.45875957201688555,0.7161266960625623,2.6973237788101314,18,18,train
-1.3769119782040693,-1.0738342180657814,0.13570476448198765,-0.16425546802616198,0.9612880318098725,-0.2936214005696781,1.4947108459743192,3,3,train
-1.2450495839436049,-1.0738342180657814,0.13570476448198765,0.011778666941196699,1.0991262552970666,-1.071218022926812,0.5679431359909205,3,3,train
0.9702386396321971,-1.0738342180657814,1.0387725194702693,-0.3312247855793674,0.5153744342281832,0.3950446901719298,-1.0140181870259768,19,19,train
1.6031781320824263,-1.20716666727542,1.2193860704679256,0.8327724252708105,1.0787933250431516,-0.7070582241347974,-1.5148185258119347,13,13,train
-0.5857376126412829,0.5261551724498807,-0.8877720245047316,-2.4489290571525433,-2.032177626861762,-1.1732446625697637,0.11275857282871343,7,7,train
0.1526917952173178,0.7039317713960654,2.7244989954483954,-1.2034185811304,-2.2052614375297512,-0.25908156983772285,-0.14189324250407867,2,2,train
-0.5857376126412829,0.4372668729767884,1.0989770364694882,0.937892221057599,1.0327982256494461,0.11854497181090408,-0.7399551168268294,15,15,train
-0.45387521838081846,0.7483759211326116,-0.9479765415039504,-0.006119662865461382,0.003222030740968845,0.9232318356882393,-0.5122952812052091,1,1,train
1.7086680474907978,-1.6071640149043356,1.0387725194702693,0.24899369992343526,0.6248681384141077,-0.355928642439837,-1.1576093697311878,19,19,train
1.7350405263428907,-0.9849459185926891,-0.2857268545125438,-0.009134858777055095,-0.8161459686294893,0.5652660622478752,1.8085074853577692,4,4,train
-0.8758348800143045,-0.2738395228079503,-0.7673629905062941,0.585772761851199,0.545361424518098,0.8401968977510978,-1.0438594848618945,12,12,train
-1.2714220627956978,1.0594849692884347,-0.8275675075055128,0.2828887710163394,-1.239860907098932,-2.561983756115492,-0.1336732135216317,16,16,train
-1.218677105091512,-0.9849459185926891,0.316318315479644,-1.5431228196119082,0.7687492449847515,0.75289997393379,0.07635156015646187,17,17,train
-0.6121100914933758,-0.6738368704368659,-0.22552233751332504,0.21054821938140197,0.9369525318431502,-1.3741181181619653,1.4753801283563766,3,3,train
1.3130808647094045,-0.8960576191195967,1.0989770364694882,0.7829633501037773,1.0649665540608826,-0.034367411737621215,-1.4863675455225371,13,13,train
-0.48024769723291133,1.0150408195518885,-0.7673629905062941,-2.0823670904398885,-2.0314528040264532,-0.9247451975122029,-0.3746812567612309,7,7,train
-1.218677105091512,-0.0071746243886733185,-0.8877720245047316,0.5342233429251609,0.6911572548139416,0.7611630359598618,-1.1107432422801107,12,12,train
0.8647487242238255,-0.9849459185926891,-0.2857268545125438,0.12337181363393512,-0.3314302524873037,0.7149353013494308,1.7602909024483488,4,4,train
0.23180923177359644,0.570599322186427,-0.6469539565078565,-1.7951715930789238,-0.6398559540121889,-0.42435741390546033,-0.7201820096013024,9,9,train
-0.7176000069017473,-0.6738368704368659,-0.10511330351488747,0.7882206500775185,0.9260659028979022,-1.139871280541419,0.9036014115645745,3,3,train
0.12631931636522492,1.103929119024981,3.085726097443708,-2.0164490206128995,-2.253274255861218,1.554826889599272,-0.35974106740571593,2,2,train
0.9438661607801042,0.21504612429405753,0.6775454174749567,0.2901420842655936,0.16411013577776762,-0.35280827247094027,1.3353537416243648,6,6,train
0.23180923177359644,-0.09606292386176567,-0.8275675075055128,-1.7315908200045516,-0.6288558697550296,0.2184202056026428,-0.20005112451103602,9,9,train
-1.0868147108310475,1.0594849692884347,-0.8275675075055128,-2.0228098316739542,-2.1972733372239626,-0.9255179562510968,0.26183168537776313,7,7,train
0.49553402029452526,-0.09606292386176567,0.5571363834765191,0.21001997614100487,0.36378112268485985,-0.2685701064194767,1.0177605631798257,6,6,train
0.1526917952173178,-0.05161877412521949,-0.5867494395086377,-0.2206262403689678,0.012144234921515068,-1.133314350006462,-0.4720821109171653,9,9,train
-1.034069753126862,-1.740496464113974,0.4969318664773003,-1.613502355602621,0.8420677309834456,0.5940397138938045,0.1374509817750569,17,17,train
1.207590949301033,-0.22939537307140417,-0.7673629905062941,-0.7847212030301661,0.2864510686822785,1.3802011000154106,-0.2789939746716468,5,5,train
-1.1659321473873263,1.1483732687615271,-0.8877720245047316,-1.4849171896841236,-0.15116292475933496,-0.5033423629327721,1.3666224994433422,16,16,train
0.5746514568508039,0.1261578248209652,-0.8877720245047316,-1.544429720427678,-0.005996109678253597,-1.0548004226911694,-0.348429054535659,9,9,train
-0.6912275280496544,1.103929119024981,-0.7071584735070753,-0.07722784915442889,-0.4094660688469255,1.3880379802154905,-1.1883344118418893,8,8,train
1.1021010338926616,0.03726952534787285,-0.6469539565078565,-1.2344857097681543,-0.03397475691848652,0.009674322555487318,-0.6711473539153631,9,9,train
-0.8494624011622117,0.9705966698153424,2.7244989954483954,-2.0570855892725035,-2.444267435264938,-0.4253231682424774,-0.5560587096540963,2,2,train
1.1548459915968472,-0.8516134693830506,0.9785680024710506,0.3801565576599282,0.9169520357798003,-0.5340269000811266,-1.4876256780030606,13,13,train
-0.8758348800143045,-1.0738342180657814,-0.16531782051410626,0.4783357800706184,-0.8106036369618196,-1.6018739426442794,-0.013399015628392637,10,10,train
-0.45387521838081846,0.5261551724498807,-0.7673629905062941,1.2974103403274158,-1.1018718400139593,1.2658712269837487,-0.5851959660666652,11,11,train
-0.37475778182453984,-0.6738368704368659,0.13570476448198765,-1.159956831212722,0.940997627369194,-0.3289075207452647,0.05658847592317072,17,17,train
0.20543675292150357,0.1261578248209652,-0.7673629905062941,-0.9651848927153585,-0.4105375040881048,0.3162583329063759,-0.1098952502373564,9,9,train
-1.007697274274769,0.48171102271333455,-0.9479765415039504,1.9472848391162008,-1.3133291370269489,1.3999055185940985,1.4335052347029265,16,16,train
-1.034069753126862,0.3928227232402422,-1.0683855755023879,1.0266874899293408,-0.5625859511816129,2.7372110632166073,-1.0800370238749788,11,11,train
2.130627709124284,-0.09606292386176567,-1.0081810585031692,-0.5371501379210074,0.5281901143862001,0.33390675537167236,-0.2806557491640622,5,5,train
1.3394533435614975,-1.3849432662216046,1.0387725194702693,0.12125569671124892,0.7913114827530996,-0.10925408399122316,-0.7977820029598774,19,19,train
1.5768056532303334,1.5039264666538965,1.0989770364694882,0.12010229149089789,0.5552977407405288,-0.2648982878981253,0.20213438382306878,0,0,train
0.99661111848429,1.326149867707712,0.7377499344741755,0.7946299903206577,0.36131581395403695,-1.2041507539831586,-0.210602681691217,0,0,train
-1.1923046262394192,-1.2960549667485124,0.37652283247886276,-1.7572344231602102,0.9428305278118623,-0.5766105279137783,0.07075884724146808,17,17,train
-0.5329926549370971,1.326149867707712,-0.526544922509419,-0.53176752726498,-0.8161566221644942,-2.5485905735506598,1.7327472241569357,16,16,train
1.7086680474907978,-0.6738368704368659,-0.2857268545125438,0.15563834417253483,-0.22942011541998267,0.01741903955724143,1.1856987312208032,4,4,train
-0.8758348800143045,-0.05161877412521949,-0.8877720245047316,0.32689287348222706,0.7564640440066056,0.9339006614066832,-0.9730722276276655,12,12,train
0.4427890625903395,0.30393442376714985,0.6173409004757379,0.1839933032320079,0.18509153345399945,0.3521043708678756,1.5028466353879761,6,6,train
1.9723928360117267,-0.09606292386176567,-1.0081810585031692,-0.03871397903286164,0.356839012440428,0.35105064677937503,-0.4366693283674202,5,5,train
0.33729914718196796,1.0150408195518885,0.9785680024710506,2.300691083564904,0.9986334946445696,0.48289001155915545,0.9228500321787895,15,15,train
1.9987653148638196,0.615043471922973,-0.8275675075055128,-0.15368360032171774,0.5622881215722026,0.03976854972077895,-0.1519311499003325,5,5,train
-1.1395596685352334,-0.40717197201758887,0.01529573048355009,2.474463177038397,-0.7747485932075898,-0.7568238898602995,-0.11642989873876437,10,10,train
-0.8494624011622117,0.6594876216595192,3.1459306144429267,-1.6542861993404312,-2.4303054743991157,1.938867971324996,-0.12767502603486827,2,2,train
-0.08466051445151813,0.5261551724498807,1.3397951044663632,-0.24215347162699477,0.8999058851419097,0.2691488319944021,0.13231763931162877,15,15,train
-0.9549523165705832,0.9261525200787962,-0.6469539565078565,0.04061506129342774,-0.09802033856721948,-0.2146387085342661,-1.022119987280443,8,8,train
0.759258808815454,-0.8960576191195967,1.2193860704679256,0.18795512753498445,0.4538317929364303,-0.64057363137528,-0.8345613310955129,19,19,train
-0.4011302606766327,0.8372642206057039,1.1591815534687069,0.7720847319405834,1.0981750460573958,0.27251366285820605,-0.7208618358996864,15,15,train
1.0229835973363828,-0.184951223334858,-0.9479765415039504,-0.021538586951954854,-0.14425656124749714,-0.654969015388061,0.07613810870985897,9,9,train
-0.7439724857538401,0.7928200708691577,-0.9479765415039504,1.0032167514720167,-0.17840823048761356,0.6718687478266191,-1.0782052557027315,8,8,train
-0.32201282412035404,0.7483759211326116,2.543885444450739,-1.8132098748936007,-2.246428949563452,0.760486711794849,-0.37438040731763284,2,2,train
-0.9549523165705832,-1.473831565694697,0.13570476448198765,0.1031287532677115,1.1754185857419686,-0.2273694838255248,0.5697297597774211,3,3,train
-0.9813247954226761,1.2372615682346195,-0.8877720245047316,-1.4949621333600251,-1.5571887021206368,-1.2659794606373094,1.8295235132524998,16,16,train
-0.5066201760850042,-0.184951223334858,-0.8877720245047316,0.7208574727343944,0.5220741647375448,0.31120264457874025,-0.7936852337024699,12,12,train
-0.4011302606766327,-0.7182810201734121,-0.22552233751332504,0.19207965784315578,1.0914347307158678,-0.5141738611587835,1.8772657500752932,3,3,train
-1.218677105091512,-0.3182836725444965,-0.04490878651566869,0.972634592074106,-1.0172308699317925,-2.222497907423608,-0.19207813455843603,10,10,train
1.5504331743782405,-0.6738368704368659,1.0387725194702693,0.0790766636635493,0.627811809547767,-0.31740924241576335,-1.0987976951843017,19,19,train
0.8647487242238255,-1.0738342180657814,1.1591815534687069,0.3946661812729616,1.0829133892516836,-0.6259165759853651,-1.4167138927355032,13,13,train
-1.007697274274769,0.8817083703422501,-1.0081810585031692,-1.8249683399590064,-0.3229256847209618,-0.6096565167252121,-0.9702985694636124,8,8,train
-0.770344964605933,-1.6960523143774278,0.13570476448198765,0.6436816750337585,1.2991921949754301,-1.3757286737653664,1.6825499599387486,3,3,train
-0.6384825703454686,-0.7627251699099582,-0.16531782051410626,1.4817603462881388,-0.7762717417777232,-2.10075739483198,-0.057360308653982825,10,10,train
0.6010239357028968,0.4372668729767884,0.6173409004757379,-0.0509800806717339,0.2751066919222202,0.2502579038742671,1.7596801636192034,6,6,train
0.6801413722591754,-1.20716666727542,1.1591815534687069,0.520459473625399,0.9441211494996369,-0.012582095146610416,-1.4770048639477311,13,13,train
-0.7439724857538401,1.5483706163904427,-0.8877720245047316,-1.537337206585464,-2.0508200372400163,-1.3414550225129411,0.06303060113571651,7,7,train
0.8120037665196398,-0.5405044212272274,-0.4663404055102002,0.11962605360397029,-0.7622912146219861,0.6138240020491287,1.671549020578657,4,4,train
1.0757285550405686,0.4372668729767884,0.5571363834765191,0.26098997699888987,0.546632561759043,-0.7979551470796682,1.7526829345386987,18,18,train
-1.4296569359082552,0.17060197455751136,-0.8877720245047316,0.9562910136214324,0.802245576303688,0.7303811026267453,-1.1379484143689376,12,12,train
1.3921983012656831,-1.5182757154312432,1.2795905874671445,0.6931484773147979,0.952409562194597,-0.5871715385258821,-1.3742166626251064,13,13,train
-0.6912275280496544,0.570599322186427,-0.4663404055102002,0.42625872936369275,-0.34104886610177343,0.5415062923818545,-1.2145180279481456,8,8,train
-0.7439724857538401,-1.5627198651677894,0.01529573048355009,0.6167058436391097,1.1997387932510117,-0.6214285262674079,1.8571515816321431,3,3,train
0.1526917952173178,0.3928227232402422,-0.8275675075055128,-1.6761985200940346,-0.321147292944628,-0.11106511781932288,-0.5959808756908813,9,9,train
-0.5329926549370971,0.615043471922973,-0.8877720245047316,-0.5611855977523724,-2.1102058625751807,-1.101646115803055,-0.2633697189099148,7,7,train
1.7086680474907978,1.9928121137559043,0.9183634854718318,0.7116192896980882,0.4337658648334172,-0.7453433425179976,0.3201908595695149,0,0,train
-1.007697274274769,-1.740496464113974,-0.22552233751332504,0.8608729497693999,0.9797898414058095,-0.9190761749433958,0.5851885088266672,3,3,train
0.4691615414424324,0.2594902740306037,0.43672734947808156,-0.6028781449480589,0.1911827202472355,1.3659015697870651,1.8696126778421047,6,6,train
1.418570780117776,-0.9405017688561429,-0.10511330351488747,-0.38104582994593145,-0.6001587044453016,-0.09036364255794246,0.873763544198335,4,4,train
0.4427890625903395,0.6594876216595192,-0.6469539565078565,0.08750927286946569,-0.4592598519139331,-0.4242779457352007,-0.29984660179064904,9,9,train
-0.5329926549370971,0.615043471922973,-0.5867494395086377,0.6863111780054405,0.5952331047421053,0.6505538780395921,-0.8583189769261607,12,12,train
0.7328863299633612,-0.22939537307140417,0.7377499344741755,0.1208330409729802,0.5270538870329046,0.2562479809680654,1.5004126921605694,6,6,train
-1.2714220627956978,0.9261525200787962,-1.0683855755023879,2.2196832715263466,-1.7387178380146662,-0.21695182969322255,1.1024844325615153,16,16,train
-0.9022073588663975,-0.8071693196465044,0.4969318664773003,-1.2512660051204905,1.0045482738606815,-1.1663842893984158,0.17364059591931155,17,17,train
-0.6121100914933758,0.7483759211326116,1.1591815534687069,1.9462774017988071,1.0262229383038763,0.7317714508084815,1.5367172657658235,15,15,train
-0.32201282412035404,0.34837857350369605,0.9183634854718318,-0.625208056436751,1.0841832042406792,0.3898239870643492,2.4808215358945667,15,15,train
-0.1374054721557039,0.3928227232402422,1.0387725194702693,-0.020876744623401586,1.03394536842666,0.3957679156579214,-0.08033541001919674,15,15,train
0.785631287667547,-0.22939537307140417,0.6173409004757379,-0.1684191798893518,0.8197043084139561,1.080579165684659,1.2961531358331366,6,6,train
1.3658258224135904,-1.0738342180657814,0.13570476448198765,-0.020181315353608762,-0.5621589958501043,1.3750253088411555,1.6611742668906542,4,4,train
1.418570780117776,1.9483679640193583,1.2193860704679256,0.9242571771286425,0.3664256592670081,-1.0069848744276653,-0.04062697357520462,0,0,train
-1.2450495839436049,-1.1182783678023276,-1.2489991265000442,-2.2090982774234744,1.103953034467001,-0.026586213806822134,0.16349889172873883,14,14,train
1.418570780117776,1.9483679640193583,1.2193860704679256,0.8206992198485787,0.4597508034471104,-0.8595489663074936,0.2083955766559249,0,0,train
0.6010239357028968,-0.3182836725444965,0.19590928148120643,-0.9258401381914254,0.4602583962740805,-0.7931430933085399,2.3480382228467778,18,18,train
-1.1395596685352334,1.1928174184980733,-0.6469539565078565,0.8825642303176864,-1.1017722846879845,0.5137229984902086,1.3530963875763156,16,16,train
-1.1395596685352334,-1.20716666727542,0.5571363834765191,-0.9946613648078586,1.109035248512256,-0.8157931936235885,0.02642029564828913,17,17,train
0.41641658373824664,-0.14050707359831183,0.6173409004757379,-0.6121909308591515,0.3045801829731452,0.02203468798156551,1.0615927933208642,6,6,train
-0.8494624011622117,0.6594876216595192,-0.8877720245047316,-1.4730342733499924,-0.37469322074428824,0.36850501646271927,-1.138986465488905,8,8,train
-0.37475778182453984,-1.2960549667485124,0.13570476448198765,1.4882960155103075,-0.9162173363296754,-0.013534091390318257,-0.22665121360068788,10,10,train
1.471315737821962,-1.0738342180657814,1.2795905874671445,0.24692376504495292,0.7973134360882924,0.37373549153654306,-1.030361013438654,19,19,train
-0.37475778182453984,0.8372642206057039,-1.0081810585031692,-2.233460497364934,-2.0107647263495676,-0.8332194633901597,0.742054258896787,7,7,train
-0.6912275280496544,0.615043471922973,-0.6469539565078565,1.2505767041672613,-0.7495169213033309,0.8211325238467388,1.3262032527797272,16,16,train
1.2867083858573116,-0.22939537307140417,-0.16531782051410626,0.3846489675265401,-0.6436531370134374,-0.21326088187893977,0.7632563795652012,4,4,train
-0.770344964605933,-1.2516108170119662,0.43672734947808156,-1.63665939848039,0.7940048772955999,0.16860099697152445,0.18706428398113445,17,17,train
0.9438661607801042,-0.05161877412521949,0.316318315479644,-0.4516358043007044,0.6232906459070917,1.440618850019745,2.6656043745624087,18,18,train
1.0757285550405686,1.903923814282812,1.1591815534687069,0.551751270301072,0.40322398934841924,-0.37919681594387444,-0.1295845202331296,0,0,train
0.8120037665196398,-0.8071693196465044,0.7377499344741755,0.08670871589583737,0.8372488075976458,-0.038612948778436434,-0.8332538362510108,19,19,train
-0.11103299330361101,0.08171367508441903,0.9183634854718318,-0.2586471609818987,0.920765214761561,0.32261821407990293,2.2273727930691885,15,15,train
-0.5066201760850042,1.5483706163904427,-0.4663404055102002,0.5733039613849696,-1.0969021852053957,-2.3487853779570202,1.824546951380241,16,16,train
-1.1131871896831405,1.5483706163904427,-0.8275675075055128,-0.9149691464208521,-0.20111825618866042,-0.7812799792221995,-1.247123439031568,8,8,train
0.07357435866103916,0.6594876216595192,-0.9479765415039504,0.1267558448103675,-0.08326430180976568,1.4868967530755894,-0.5320220614467507,1,1,train
1.444943258969869,-0.8516134693830506,0.7377499344741755,0.6183320852019524,0.9106106660217966,-0.39526236808299026,-1.5239759753699043,13,13,train
-0.6648550491975616,-0.8960576191195967,-1.1285900925016068,1.1508559345577392,0.913639145000006,1.8947435693734307,0.22617566169553144,14,14,train
-0.05828803559942525,1.0150408195518885,2.7244989954483954,-1.980297644671841,-2.332263307676927,0.5928391750551725,-0.2942406317185633,2,2,train
1.260335907005219,-0.9405017688561429,1.2795905874671445,0.4844000043817764,0.9348681734385931,0.3015867077882769,-1.5005355886542062,13,13,train
-1.2977945416477907,-1.20716666727542,-1.1285900925016068,1.7800958511232725,1.0472858726422267,1.3832521884198474,0.33760012499229214,14,14,train
-1.034069753126862,1.415038167180804,-0.7673629905062941,-0.13951674068814535,-0.12560773525331587,1.332716866400347,-1.0003012817528096,8,8,train
-1.1395596685352334,0.34837857350369605,-0.526544922509419,0.6771260643584412,-0.6181964963496938,1.3241151379606795,-0.7658572278129948,11,11,train
-0.6121100914933758,0.1261578248209652,-0.9479765415039504,0.7630247604634086,0.7583510172229311,0.1490681685915349,-0.9095476003493259,12,12,train
1.4976882166740548,-0.184951223334858,-0.8877720245047316,-0.49781083357159917,0.3689976530617789,-0.5704361979409782,-0.3913286667968781,5,5,train
-0.8758348800143045,-0.3182836725444965,-0.7071584735070753,0.9735689455362045,0.7367049843482769,0.21220228260318288,-1.2195775519770629,12,12,train
-0.7176000069017473,1.1928174184980733,-0.9479765415039504,0.7870026684739438,-0.5537175910083548,-0.2138297673479896,0.3676020471021209,16,16,train
-1.4032844570561622,0.9705966698153424,-0.7071584735070753,0.4357649386947019,-0.40780504216757935,0.08560504691534926,-1.0189062192392384,8,8,train
1.9723928360117267,0.6594876216595192,-0.6469539565078565,-0.2712224059564979,0.4130804515339592,-0.8026778724931124,-0.5633193901066137,5,5,train
1.7086680474907978,-0.6738368704368659,0.9785680024710506,-0.08503634837962665,0.4720130063389746,0.6023497728138009,-1.0254712823969818,19,19,train
-0.6912275280496544,-0.9849459185926891,-0.2857268545125438,1.036839198287293,-0.8687939526563337,-1.2017552224775274,-0.10276863949158441,10,10,train
-0.5857376126412829,-1.1182783678023276,0.13570476448198765,0.19510764144338658,1.2635894284140075,-1.330230544502727,0.8232162545572257,3,3,train
-0.7439724857538401,1.0150408195518885,-0.526544922509419,0.562665004054278,-0.2514515056857711,1.487371071319105,-1.2269752778045515,8,8,train
